gain	0	146	-123.18
gain	146	0	-125.00
gain	0	147	-134.86
gain	147	0	-133.77
gain	0	148	-128.58
gain	148	0	-127.21
gain	0	149	-130.84
gain	149	0	-132.63
gain	0	150	-123.23
gain	150	0	-127.71
gain	0	151	-118.69
gain	151	0	-123.37
gain	0	152	-119.38
gain	152	0	-121.03
gain	0	153	-124.31
gain	153	0	-123.54
gain	0	154	-119.70
gain	154	0	-127.48
gain	0	155	-123.28
gain	155	0	-130.95
gain	0	156	-117.87
gain	156	0	-119.93
gain	0	157	-111.37
gain	157	0	-116.38
gain	0	158	-129.55
gain	158	0	-137.16
gain	0	159	-124.34
gain	159	0	-128.56
gain	0	160	-127.94
gain	160	0	-129.28
gain	0	161	-119.76
gain	161	0	-124.58
gain	0	162	-128.84
gain	162	0	-132.53
gain	0	163	-123.54
gain	163	0	-129.38
gain	0	164	-128.68
gain	164	0	-135.56
gain	0	165	-113.14
gain	165	0	-116.06
gain	0	166	-126.13
gain	166	0	-130.62
gain	0	167	-124.52
gain	167	0	-131.10
gain	0	168	-124.76
gain	168	0	-129.79
gain	0	169	-125.23
gain	169	0	-134.46
gain	0	170	-120.43
gain	170	0	-121.18
gain	0	171	-117.99
gain	171	0	-123.77
gain	0	172	-121.36
gain	172	0	-121.83
gain	0	173	-121.72
gain	173	0	-121.63
gain	0	174	-123.70
gain	174	0	-127.90
gain	0	175	-130.74
gain	175	0	-138.50
gain	0	176	-128.72
gain	176	0	-128.49
gain	0	177	-122.98
gain	177	0	-130.56
gain	0	178	-123.53
gain	178	0	-126.94
gain	0	179	-121.34
gain	179	0	-123.14
gain	0	180	-124.03
gain	180	0	-127.30
gain	0	181	-129.63
gain	181	0	-132.97
gain	0	182	-127.19
gain	182	0	-132.91
gain	0	183	-125.81
gain	183	0	-124.92
gain	0	184	-118.15
gain	184	0	-122.04
gain	0	185	-117.15
gain	185	0	-118.53
gain	0	186	-127.56
gain	186	0	-129.22
gain	0	187	-121.96
gain	187	0	-126.17
gain	0	188	-123.42
gain	188	0	-130.88
gain	0	189	-125.15
gain	189	0	-130.13
gain	0	190	-122.11
gain	190	0	-124.10
gain	0	191	-125.67
gain	191	0	-128.75
gain	0	192	-128.29
gain	192	0	-134.24
gain	0	193	-127.23
gain	193	0	-134.43
gain	0	194	-124.52
gain	194	0	-125.53
gain	0	195	-117.59
gain	195	0	-119.24
gain	0	196	-125.16
gain	196	0	-130.84
gain	0	197	-122.25
gain	197	0	-123.99
gain	0	198	-119.87
gain	198	0	-121.14
gain	0	199	-125.54
gain	199	0	-130.73
gain	0	200	-126.93
gain	200	0	-129.05
gain	0	201	-120.97
gain	201	0	-123.89
gain	0	202	-126.25
gain	202	0	-133.18
gain	0	203	-127.63
gain	203	0	-134.18
gain	0	204	-130.56
gain	204	0	-134.39
gain	0	205	-124.99
gain	205	0	-127.90
gain	0	206	-128.86
gain	206	0	-136.29
gain	0	207	-126.24
gain	207	0	-126.03
gain	0	208	-127.04
gain	208	0	-132.60
gain	0	209	-128.25
gain	209	0	-134.81
gain	0	210	-125.57
gain	210	0	-129.06
gain	0	211	-125.97
gain	211	0	-131.49
gain	0	212	-121.68
gain	212	0	-125.74
gain	0	213	-122.47
gain	213	0	-125.72
gain	0	214	-124.46
gain	214	0	-127.60
gain	0	215	-124.09
gain	215	0	-123.65
gain	0	216	-118.01
gain	216	0	-122.23
gain	0	217	-125.07
gain	217	0	-129.80
gain	0	218	-123.71
gain	218	0	-130.63
gain	0	219	-122.75
gain	219	0	-121.03
gain	0	220	-126.78
gain	220	0	-135.55
gain	0	221	-127.49
gain	221	0	-131.90
gain	0	222	-122.19
gain	222	0	-126.93
gain	0	223	-130.92
gain	223	0	-134.28
gain	0	224	-132.58
gain	224	0	-138.63
gain	1	2	-94.32
gain	2	1	-93.81
gain	1	3	-110.75
gain	3	1	-109.77
gain	1	4	-111.09
gain	4	1	-111.21
gain	1	5	-116.10
gain	5	1	-116.26
gain	1	6	-118.62
gain	6	1	-116.04
gain	1	7	-112.87
gain	7	1	-112.68
gain	1	8	-119.00
gain	8	1	-116.14
gain	1	9	-120.98
gain	9	1	-119.58
gain	1	10	-122.11
gain	10	1	-121.19
gain	1	11	-119.58
gain	11	1	-118.49
gain	1	12	-126.50
gain	12	1	-124.88
gain	1	13	-118.20
gain	13	1	-115.54
gain	1	14	-128.87
gain	14	1	-128.07
gain	1	15	-103.04
gain	15	1	-105.86
gain	1	16	-88.61
gain	16	1	-89.25
gain	1	17	-105.06
gain	17	1	-102.13
gain	1	18	-106.58
gain	18	1	-103.48
gain	1	19	-114.90
gain	19	1	-114.80
gain	1	20	-105.18
gain	20	1	-106.52
gain	1	21	-120.66
gain	21	1	-119.93
gain	1	22	-115.56
gain	22	1	-113.42
gain	1	23	-121.21
gain	23	1	-123.34
gain	1	24	-117.48
gain	24	1	-114.02
gain	1	25	-122.91
gain	25	1	-126.20
gain	1	26	-126.29
gain	26	1	-123.46
gain	1	27	-124.24
gain	27	1	-117.31
gain	1	28	-130.29
gain	28	1	-126.06
gain	1	29	-129.23
gain	29	1	-126.88
gain	1	30	-107.22
gain	30	1	-108.34
gain	1	31	-105.29
gain	31	1	-104.02
gain	1	32	-115.21
gain	32	1	-113.97
gain	1	33	-109.20
gain	33	1	-110.21
gain	1	34	-109.49
gain	34	1	-109.10
gain	1	35	-119.54
gain	35	1	-118.98
gain	1	36	-115.05
gain	36	1	-118.27
gain	1	37	-117.45
gain	37	1	-112.87
gain	1	38	-124.57
gain	38	1	-126.01
gain	1	39	-123.85
gain	39	1	-124.16
gain	1	40	-117.44
gain	40	1	-119.79
gain	1	41	-124.67
gain	41	1	-122.65
gain	1	42	-131.04
gain	42	1	-127.17
gain	1	43	-125.09
gain	43	1	-125.11
gain	1	44	-128.30
gain	44	1	-131.38
gain	1	45	-103.52
gain	45	1	-105.08
gain	1	46	-102.06
gain	46	1	-99.41
gain	1	47	-110.08
gain	47	1	-108.49
gain	1	48	-116.80
gain	48	1	-113.00
gain	1	49	-111.33
gain	49	1	-115.50
gain	1	50	-120.51
gain	50	1	-125.65
gain	1	51	-116.60
gain	51	1	-116.87
gain	1	52	-114.90
gain	52	1	-111.20
gain	1	53	-118.78
gain	53	1	-116.09
gain	1	54	-122.21
gain	54	1	-120.22
gain	1	55	-119.56
gain	55	1	-116.87
gain	1	56	-124.80
gain	56	1	-129.43
gain	1	57	-120.46
gain	57	1	-118.97
gain	1	58	-135.71
gain	58	1	-136.96
gain	1	59	-131.80
gain	59	1	-129.18
gain	1	60	-121.63
gain	60	1	-120.32
gain	1	61	-111.58
gain	61	1	-109.03
gain	1	62	-114.16
gain	62	1	-116.83
gain	1	63	-114.73
gain	63	1	-110.63
gain	1	64	-119.08
gain	64	1	-117.94
gain	1	65	-121.43
gain	65	1	-122.38
gain	1	66	-117.91
gain	66	1	-113.12
gain	1	67	-117.72
gain	67	1	-115.20
gain	1	68	-129.35
gain	68	1	-131.39
gain	1	69	-124.12
gain	69	1	-123.46
gain	1	70	-119.91
gain	70	1	-119.01
gain	1	71	-124.20
gain	71	1	-121.40
gain	1	72	-118.88
gain	72	1	-116.50
gain	1	73	-129.47
gain	73	1	-125.47
gain	1	74	-134.44
gain	74	1	-134.32
gain	1	75	-118.75
gain	75	1	-118.77
gain	1	76	-118.44
gain	76	1	-114.41
gain	1	77	-118.08
gain	77	1	-117.72
gain	1	78	-115.48
gain	78	1	-117.97
gain	1	79	-114.10
gain	79	1	-111.37
gain	1	80	-119.06
gain	80	1	-116.83
gain	1	81	-118.44
gain	81	1	-116.80
gain	1	82	-118.73
gain	82	1	-114.72
gain	1	83	-126.51
gain	83	1	-123.53
gain	1	84	-124.47
gain	84	1	-121.64
gain	1	85	-126.75
gain	85	1	-120.73
gain	1	86	-125.84
gain	86	1	-123.20
gain	1	87	-121.52
gain	87	1	-122.85
gain	1	88	-132.39
gain	88	1	-131.46
gain	1	89	-127.52
gain	89	1	-125.20
gain	1	90	-112.46
gain	90	1	-107.15
gain	1	91	-109.09
gain	91	1	-107.71
gain	1	92	-121.83
gain	92	1	-117.42
gain	1	93	-118.97
gain	93	1	-119.34
gain	1	94	-121.16
gain	94	1	-121.41
gain	1	95	-126.27
gain	95	1	-128.78
gain	1	96	-124.98
gain	96	1	-124.82
gain	1	97	-125.03
gain	97	1	-123.62
gain	1	98	-121.54
gain	98	1	-120.93
gain	1	99	-136.42
gain	99	1	-133.62
gain	1	100	-125.37
gain	100	1	-122.14
gain	1	101	-131.79
gain	101	1	-128.72
gain	1	102	-141.27
gain	102	1	-138.98
gain	1	103	-132.92
gain	103	1	-128.12
gain	1	104	-132.80
gain	104	1	-133.37
gain	1	105	-120.51
gain	105	1	-117.03
gain	1	106	-114.56
gain	106	1	-112.15
gain	1	107	-120.45
gain	107	1	-124.61
gain	1	108	-120.51
gain	108	1	-116.99
gain	1	109	-114.05
gain	109	1	-114.02
gain	1	110	-112.91
gain	110	1	-111.36
gain	1	111	-122.89
gain	111	1	-121.02
gain	1	112	-127.72
gain	112	1	-124.72
gain	1	113	-123.75
gain	113	1	-119.56
gain	1	114	-115.19
gain	114	1	-114.30
gain	1	115	-125.70
gain	115	1	-119.11
gain	1	116	-122.31
gain	116	1	-123.26
gain	1	117	-129.76
gain	117	1	-132.21
gain	1	118	-133.11
gain	118	1	-133.89
gain	1	119	-121.53
gain	119	1	-116.97
gain	1	120	-121.54
gain	120	1	-121.49
gain	1	121	-122.32
gain	121	1	-121.56
gain	1	122	-121.52
gain	122	1	-122.88
gain	1	123	-120.82
gain	123	1	-122.95
gain	1	124	-119.25
gain	124	1	-117.80
gain	1	125	-124.87
gain	125	1	-124.75
gain	1	126	-128.87
gain	126	1	-126.70
gain	1	127	-126.18
gain	127	1	-127.48
gain	1	128	-125.40
gain	128	1	-124.64
gain	1	129	-133.63
gain	129	1	-130.78
gain	1	130	-125.85
gain	130	1	-120.82
gain	1	131	-133.06
gain	131	1	-135.12
gain	1	132	-123.41
gain	132	1	-125.09
gain	1	133	-127.10
gain	133	1	-126.85
gain	1	134	-133.05
gain	134	1	-129.50
gain	1	135	-130.71
gain	135	1	-130.73
gain	1	136	-119.16
gain	136	1	-119.79
gain	1	137	-131.61
gain	137	1	-129.72
gain	1	138	-127.63
gain	138	1	-124.74
gain	1	139	-124.99
gain	139	1	-123.09
gain	1	140	-121.22
gain	140	1	-121.93
gain	1	141	-120.21
gain	141	1	-119.59
gain	1	142	-132.72
gain	142	1	-131.41
gain	1	143	-133.46
gain	143	1	-131.76
gain	1	144	-123.49
gain	144	1	-122.81
gain	1	145	-134.47
gain	145	1	-132.24
gain	1	146	-131.84
gain	146	1	-128.51
gain	1	147	-133.21
gain	147	1	-126.98
gain	1	148	-124.98
gain	148	1	-118.46
gain	1	149	-137.63
gain	149	1	-134.28
gain	1	150	-125.00
gain	150	1	-124.34
gain	1	151	-117.90
gain	151	1	-117.44
gain	1	152	-126.73
gain	152	1	-123.24
gain	1	153	-132.93
gain	153	1	-127.02
gain	1	154	-128.90
gain	154	1	-131.54
gain	1	155	-128.97
gain	155	1	-131.50
gain	1	156	-128.34
gain	156	1	-125.27
gain	1	157	-130.40
gain	157	1	-130.27
gain	1	158	-122.45
gain	158	1	-124.91
gain	1	159	-129.87
gain	159	1	-128.95
gain	1	160	-134.49
gain	160	1	-130.68
gain	1	161	-128.20
gain	161	1	-127.89
gain	1	162	-127.27
gain	162	1	-125.81
gain	1	163	-121.82
gain	163	1	-122.52
gain	1	164	-128.46
gain	164	1	-130.20
gain	1	165	-131.46
gain	165	1	-129.24
gain	1	166	-128.47
gain	166	1	-127.82
gain	1	167	-126.90
gain	167	1	-128.34
gain	1	168	-124.47
gain	168	1	-124.36
gain	1	169	-128.86
gain	169	1	-132.95
gain	1	170	-124.27
gain	170	1	-119.88
gain	1	171	-121.38
gain	171	1	-122.01
gain	1	172	-131.51
gain	172	1	-126.84
gain	1	173	-127.32
gain	173	1	-122.09
gain	1	174	-128.97
gain	174	1	-128.03
gain	1	175	-125.50
gain	175	1	-128.12
gain	1	176	-126.14
gain	176	1	-120.77
gain	1	177	-129.54
gain	177	1	-131.98
gain	1	178	-126.24
gain	178	1	-124.51
gain	1	179	-135.43
gain	179	1	-132.09
gain	1	180	-127.62
gain	180	1	-125.75
gain	1	181	-124.89
gain	181	1	-123.08
gain	1	182	-136.63
gain	182	1	-137.21
gain	1	183	-129.13
gain	183	1	-123.10
gain	1	184	-127.45
gain	184	1	-126.20
gain	1	185	-129.93
gain	185	1	-126.17
gain	1	186	-127.68
gain	186	1	-124.20
gain	1	187	-125.32
gain	187	1	-124.39
gain	1	188	-128.00
gain	188	1	-130.33
gain	1	189	-127.02
gain	189	1	-126.86
gain	1	190	-122.65
gain	190	1	-119.50
gain	1	191	-131.70
gain	191	1	-129.64
gain	1	192	-124.99
gain	192	1	-125.79
gain	1	193	-129.88
gain	193	1	-131.93
gain	1	194	-130.71
gain	194	1	-126.58
gain	1	195	-127.64
gain	195	1	-124.14
gain	1	196	-127.09
gain	196	1	-127.63
gain	1	197	-127.92
gain	197	1	-124.52
gain	1	198	-122.81
gain	198	1	-118.94
gain	1	199	-127.18
gain	199	1	-127.22
gain	1	200	-119.25
gain	200	1	-116.23
gain	1	201	-130.54
gain	201	1	-128.32
gain	1	202	-121.83
gain	202	1	-123.61
gain	1	203	-130.84
gain	203	1	-132.24
gain	1	204	-131.92
gain	204	1	-130.61
gain	1	205	-133.81
gain	205	1	-131.58
gain	1	206	-127.78
gain	206	1	-130.06
gain	1	207	-135.17
gain	207	1	-129.81
gain	1	208	-136.86
gain	208	1	-137.29
gain	1	209	-132.11
gain	209	1	-133.52
gain	1	210	-129.08
gain	210	1	-127.43
gain	1	211	-125.72
gain	211	1	-126.10
gain	1	212	-124.61
gain	212	1	-123.53
gain	1	213	-122.98
gain	213	1	-121.09
gain	1	214	-129.29
gain	214	1	-127.29
gain	1	215	-131.99
gain	215	1	-126.40
gain	1	216	-135.65
gain	216	1	-134.73
gain	1	217	-127.73
gain	217	1	-127.32
gain	1	218	-131.90
gain	218	1	-133.68
gain	1	219	-131.29
gain	219	1	-124.43
gain	1	220	-127.44
gain	220	1	-131.07
gain	1	221	-137.98
gain	221	1	-137.25
gain	1	222	-135.86
gain	222	1	-135.47
gain	1	223	-133.69
gain	223	1	-131.90
gain	1	224	-136.98
gain	224	1	-137.88
gain	2	3	-87.95
gain	3	2	-87.50
gain	2	4	-94.12
gain	4	2	-94.75
gain	2	5	-114.56
gain	5	2	-115.24
gain	2	6	-107.90
gain	6	2	-105.84
gain	2	7	-119.02
gain	7	2	-119.34
gain	2	8	-114.44
gain	8	2	-112.09
gain	2	9	-118.20
gain	9	2	-117.31
gain	2	10	-128.90
gain	10	2	-128.50
gain	2	11	-119.40
gain	11	2	-118.83
gain	2	12	-129.32
gain	12	2	-128.22
gain	2	13	-128.23
gain	13	2	-126.09
gain	2	14	-128.33
gain	14	2	-128.05
gain	2	15	-105.36
gain	15	2	-108.70
gain	2	16	-100.28
gain	16	2	-101.43
gain	2	17	-91.19
gain	17	2	-88.77
gain	2	18	-94.92
gain	18	2	-92.34
gain	2	19	-107.00
gain	19	2	-107.41
gain	2	20	-109.11
gain	20	2	-110.96
gain	2	21	-110.84
gain	21	2	-110.62
gain	2	22	-113.00
gain	22	2	-111.37
gain	2	23	-112.98
gain	23	2	-115.63
gain	2	24	-125.11
gain	24	2	-122.17
gain	2	25	-119.10
gain	25	2	-122.91
gain	2	26	-125.41
gain	26	2	-123.10
gain	2	27	-119.15
gain	27	2	-112.74
gain	2	28	-131.62
gain	28	2	-127.91
gain	2	29	-119.81
gain	29	2	-117.97
gain	2	30	-106.14
gain	30	2	-107.77
gain	2	31	-98.82
gain	31	2	-98.06
gain	2	32	-104.03
gain	32	2	-103.31
gain	2	33	-104.34
gain	33	2	-105.87
gain	2	34	-106.90
gain	34	2	-107.03
gain	2	35	-111.26
gain	35	2	-111.22
gain	2	36	-113.88
gain	36	2	-117.62
gain	2	37	-116.33
gain	37	2	-112.27
gain	2	38	-118.31
gain	38	2	-120.27
gain	2	39	-125.44
gain	39	2	-126.26
gain	2	40	-118.33
gain	40	2	-121.20
gain	2	41	-117.70
gain	41	2	-116.20
gain	2	42	-125.83
gain	42	2	-122.48
gain	2	43	-127.68
gain	43	2	-128.22
gain	2	44	-132.35
gain	44	2	-135.95
gain	2	45	-110.25
gain	45	2	-112.32
gain	2	46	-111.62
gain	46	2	-109.48
gain	2	47	-114.28
gain	47	2	-113.20
gain	2	48	-113.76
gain	48	2	-110.47
gain	2	49	-111.74
gain	49	2	-116.43
gain	2	50	-114.23
gain	50	2	-119.89
gain	2	51	-116.83
gain	51	2	-117.63
gain	2	52	-113.61
gain	52	2	-110.42
gain	2	53	-111.37
gain	53	2	-109.20
gain	2	54	-118.86
gain	54	2	-117.38
gain	2	55	-120.31
gain	55	2	-118.14
gain	2	56	-129.77
gain	56	2	-134.92
gain	2	57	-124.52
gain	57	2	-123.54
gain	2	58	-124.74
gain	58	2	-126.51
gain	2	59	-124.49
gain	59	2	-122.38
gain	2	60	-115.58
gain	60	2	-114.80
gain	2	61	-100.59
gain	61	2	-98.56
gain	2	62	-113.94
gain	62	2	-117.12
gain	2	63	-106.07
gain	63	2	-102.48
gain	2	64	-113.63
gain	64	2	-113.02
gain	2	65	-123.19
gain	65	2	-124.66
gain	2	66	-123.09
gain	66	2	-118.81
gain	2	67	-117.65
gain	67	2	-115.65
gain	2	68	-123.54
gain	68	2	-126.10
gain	2	69	-131.95
gain	69	2	-131.80
gain	2	70	-126.25
gain	70	2	-125.86
gain	2	71	-121.86
gain	71	2	-119.58
gain	2	72	-123.93
gain	72	2	-122.06
gain	2	73	-129.62
gain	73	2	-126.14
gain	2	74	-126.47
gain	74	2	-126.87
gain	2	75	-114.60
gain	75	2	-115.14
gain	2	76	-112.93
gain	76	2	-109.42
gain	2	77	-115.02
gain	77	2	-115.17
gain	2	78	-110.37
gain	78	2	-113.37
gain	2	79	-114.25
gain	79	2	-112.04
gain	2	80	-117.21
gain	80	2	-115.50
gain	2	81	-117.77
gain	81	2	-116.65
gain	2	82	-120.29
gain	82	2	-116.79
gain	2	83	-119.86
gain	83	2	-117.40
gain	2	84	-129.51
gain	84	2	-127.20
gain	2	85	-128.50
gain	85	2	-123.00
gain	2	86	-121.65
gain	86	2	-119.53
gain	2	87	-129.73
gain	87	2	-131.57
gain	2	88	-126.81
gain	88	2	-126.40
gain	2	89	-133.93
gain	89	2	-132.12
gain	2	90	-117.44
gain	90	2	-112.64
gain	2	91	-110.44
gain	91	2	-109.58
gain	2	92	-122.31
gain	92	2	-118.41
gain	2	93	-117.03
gain	93	2	-117.92
gain	2	94	-117.66
gain	94	2	-118.43
gain	2	95	-115.87
gain	95	2	-118.89
gain	2	96	-116.67
gain	96	2	-117.03
gain	2	97	-123.04
gain	97	2	-122.14
gain	2	98	-119.69
gain	98	2	-119.59
gain	2	99	-122.16
gain	99	2	-119.88
gain	2	100	-128.36
gain	100	2	-125.65
gain	2	101	-129.49
gain	101	2	-126.94
gain	2	102	-127.54
gain	102	2	-125.77
gain	2	103	-125.96
gain	103	2	-121.67
gain	2	104	-125.99
gain	104	2	-127.08
gain	2	105	-122.07
gain	105	2	-119.10
gain	2	106	-120.46
gain	106	2	-118.58
gain	2	107	-118.77
gain	107	2	-123.45
gain	2	108	-132.36
gain	108	2	-129.36
gain	2	109	-121.56
gain	109	2	-122.05
gain	2	110	-120.94
gain	110	2	-119.89
gain	2	111	-120.47
gain	111	2	-119.11
gain	2	112	-123.54
gain	112	2	-121.06
gain	2	113	-128.88
gain	113	2	-125.21
gain	2	114	-125.11
gain	114	2	-124.74
gain	2	115	-120.90
gain	115	2	-114.83
gain	2	116	-120.74
gain	116	2	-122.21
gain	2	117	-132.54
gain	117	2	-135.51
gain	2	118	-126.37
gain	118	2	-127.66
gain	2	119	-130.40
gain	119	2	-126.35
gain	2	120	-124.38
gain	120	2	-124.85
gain	2	121	-123.18
gain	121	2	-122.94
gain	2	122	-125.81
gain	122	2	-127.69
gain	2	123	-122.73
gain	123	2	-125.38
gain	2	124	-125.86
gain	124	2	-124.92
gain	2	125	-124.85
gain	125	2	-125.25
gain	2	126	-131.72
gain	126	2	-130.07
gain	2	127	-120.76
gain	127	2	-122.57
gain	2	128	-119.98
gain	128	2	-119.73
gain	2	129	-127.40
gain	129	2	-125.07
gain	2	130	-124.69
gain	130	2	-120.18
gain	2	131	-129.29
gain	131	2	-131.86
gain	2	132	-131.14
gain	132	2	-133.34
gain	2	133	-126.44
gain	133	2	-126.70
gain	2	134	-127.76
gain	134	2	-124.73
gain	2	135	-124.85
gain	135	2	-125.39
gain	2	136	-125.81
gain	136	2	-126.96
gain	2	137	-125.93
gain	137	2	-124.56
gain	2	138	-128.13
gain	138	2	-125.76
